EmployeeNo,Last_performance_score,No_of_previous_employers,Targets_met,Training_score_average,Trainings_Attended,Age_recurited,Years_in_company,Channel_of_Recruitment_Agency and others,Channel_of_Recruitment_Direct Internal process,Channel_of_Recruitment_Referral and Special candidates,Division_Business Finance Operations,Division_Commercial Sales and Marketing,Division_Customer Support and Field Operations,Division_Information Technology and Solution Support,Division_Information and Strategy,Division_People/HR Management,Division_Regulatory and Legal services,Division_Research and Innovation,Division_Sourcing and Purchasing,Foreign_schooled_No,Foreign_schooled_Yes,Gender_Female,Gender_Male,Marital_Status_Married,Marital_Status_Not_Sure,Marital_Status_Single,Previous_Award_0,Previous_Award_1,Previous_IntraDepartmental_Movement_No,Previous_IntraDepartmental_Movement_Yes,Qualification_First Degree or HND,"Qualification_MSc, MBA and PhD",Qualification_Non-University Education,Qualification_something_here,Past_Disciplinary_Action_No,Past_Disciplinary_Action_Yes,zone_NC,zone_NE,zone_NW,zone_SE,zone_SS,zone_SW
53713,YAK/S/51289,7.5,5,0,4.07753744390572,2,3.332204510175204,1.9459101490553132,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
53714,YAK/S/51295,12.5,1,1,4.343805421853684,2,3.258096538021482,1.3862943611198906,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
53715,YAK/S/51296,7.5,1,0,3.6888794541139363,2,3.295836866004329,1.3862943611198906,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
53716,YAK/S/51297,5.0,0,0,3.970291913552122,2,3.2188758248682006,1.3862943611198906,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
53717,YAK/S/51299,7.5,1,1,3.713572066704308,2,3.58351893845611,1.791759469228055,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
53718,YAK/S/51304,10.0,0,0,4.290459441148391,2,3.4011973816621555,1.3862943611198906,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
53719,YAK/S/51308,12.5,1,1,4.127134385045092,2,3.091042453358316,1.0986122886681096,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
53720,YAK/S/51310,7.5,0,1,4.3694478524670215,2,3.367295829986474,1.3862943611198906,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
53721,YAK/S/51311,10.0,1,0,3.912023005428146,2,3.044522437723423,2.1972245773362196,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
53722,YAK/S/51313,7.5,1,0,3.9512437185814275,2,3.367295829986474,2.639057329615259,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
53723,YAK/S/51316,7.5,1,1,3.7376696182833684,2,3.332204510175204,1.6094379124341003,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
53724,YAK/S/51317,2.5,1,1,3.7612001156935624,2,3.1354942159291497,2.0794415416798357,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
53725,YAK/S/51322,5.0,0,0,3.784189633918261,2,3.7612001156935624,1.791759469228055,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
53726,YAK/S/51323,10.0,0,1,4.356708826689592,2,3.4011973816621555,1.3862943611198906,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
53727,YAK/S/51325,7.5,1,0,4.2626798770413155,2,3.044522437723423,1.0986122886681096,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
53728,YAK/S/51326,0.0,1,0,3.9512437185814275,2,3.2188758248682006,0.6931471805599453,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
53729,YAK/S/51327,10.0,0,1,4.204692619390966,2,3.5263605246161616,2.0794415416798357,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
53730,YAK/S/51331,7.5,1,0,4.276666119016055,2,3.332204510175204,1.3862943611198906,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
53731,YAK/S/51332,10.0,1,0,3.970291913552122,5,2.995732273553991,1.6094379124341003,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
53732,YAK/S/51335,7.5,1,0,3.6375861597263857,2,3.332204510175204,2.772588722239781,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
53733,YAK/S/51340,12.5,0,1,4.499809670330265,2,3.5553480614894135,1.3862943611198906,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
53734,YAK/S/51346,12.5,0,1,3.713572066704308,2,3.6635616461296463,2.0794415416798357,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
53735,YAK/S/51350,12.5,1,1,4.343805421853684,3,3.1354942159291497,1.3862943611198906,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
53736,YAK/S/51352,0.0,2,0,3.713572066704308,3,3.1780538303479458,0.6931471805599453,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
53737,YAK/S/51353,12.5,1,0,4.406719247264253,3,3.332204510175204,1.6094379124341003,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
53738,YAK/S/51355,7.5,0,0,3.8918202981106265,2,3.4657359027997265,2.70805020110221,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
53739,YAK/S/51361,12.5,1,1,4.0943445622221,2,3.367295829986474,1.791759469228055,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
53740,YAK/S/51362,7.5,1,0,3.7376696182833684,2,3.1354942159291497,1.0986122886681096,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
53741,YAK/S/51367,7.5,3,0,3.784189633918261,2,3.2188758248682006,1.0986122886681096,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
53742,YAK/S/51373,0.0,0,0,3.9512437185814275,2,3.1354942159291497,0.6931471805599453,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
53743,YAK/S/51374,12.5,0,1,3.9318256327243257,2,3.1354942159291497,0.6931471805599453,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
53744,YAK/S/51376,7.5,1,0,3.784189633918261,2,3.1354942159291497,2.0794415416798357,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
53745,YAK/S/51383,5.0,0,0,3.8066624897703196,2,3.7612001156935624,2.302585092994046,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
53746,YAK/S/51384,7.5,0,0,4.007333185232471,2,3.1780538303479458,2.4849066497880004,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
53747,YAK/S/51391,7.5,1,1,4.02535169073515,2,3.295836866004329,2.5649493574615367,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
53748,YAK/S/51394,12.5,1,1,4.343805421853684,2,3.295836866004329,1.0986122886681096,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
53749,YAK/S/51396,2.5,0,0,3.828641396489095,4,3.1354942159291497,2.1972245773362196,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
53750,YAK/S/51397,2.5,1,0,4.02535169073515,4,3.295836866004329,1.9459101490553132,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
53751,YAK/S/51398,12.5,0,0,3.713572066704308,2,3.332204510175204,3.367295829986474,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
53752,YAK/S/51403,0.0,0,1,4.2626798770413155,2,3.2188758248682006,0.6931471805599453,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
53753,YAK/S/51408,7.5,1,0,4.110873864173311,2,3.367295829986474,2.0794415416798357,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
53754,YAK/S/51412,2.5,0,0,4.2626798770413155,2,3.4011973816621555,1.3862943611198906,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
53755,YAK/S/51418,10.0,3,0,3.713572066704308,2,3.1354942159291497,1.0986122886681096,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
53756,YAK/S/51422,7.5,0,1,3.9889840465642745,2,3.258096538021482,1.6094379124341003,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
53757,YAK/S/51423,7.5,1,0,4.343805421853684,2,3.044522437723423,1.791759469228055,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
53758,YAK/S/51426,7.5,0,0,3.7376696182833684,2,3.295836866004329,1.3862943611198906,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
53759,YAK/S/51427,10.0,0,0,4.007333185232471,2,3.295836866004329,3.2188758248682006,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
53760,YAK/S/51430,12.5,2,1,3.713572066704308,2,3.091042453358316,2.302585092994046,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
53761,YAK/S/51431,7.5,1,1,3.9512437185814275,3,3.4011973816621555,2.0794415416798357,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
53762,YAK/S/51435,2.5,0,0,4.2626798770413155,2,3.295836866004329,1.0986122886681096,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
53763,YAK/S/51439,7.5,1,1,3.912023005428146,2,3.4657359027997265,2.995732273553991,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
53764,YAK/S/51442,12.5,1,0,3.9318256327243257,2,3.1780538303479458,1.6094379124341003,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
53765,YAK/S/51444,7.5,0,0,3.828641396489095,2,3.4657359027997265,1.6094379124341003,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
53766,YAK/S/51445,12.5,1,1,3.5263605246161616,2,3.295836866004329,1.791759469228055,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
53767,YAK/S/51446,5.0,1,0,3.8501476017100584,2,3.8501476017100584,1.0986122886681096,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
53768,YAK/S/51447,12.5,1,1,3.7376696182833684,2,3.4011973816621555,1.3862943611198906,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
53769,YAK/S/51448,7.5,0,0,4.2626798770413155,2,3.044522437723423,1.9459101490553132,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
53770,YAK/S/51451,12.5,1,1,3.6635616461296463,2,3.367295829986474,2.772588722239781,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
53771,YAK/S/51455,7.5,1,0,4.189654742026425,2,3.912023005428146,1.6094379124341003,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
53772,YAK/S/51464,7.5,1,1,4.330733340286331,2,3.2188758248682006,1.9459101490553132,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
53773,YAK/S/51469,7.5,1,1,3.713572066704308,3,3.5263605246161616,1.6094379124341003,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
53774,YAK/S/51472,7.5,0,0,4.189654742026425,4,3.2188758248682006,1.0986122886681096,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
53775,YAK/S/51482,0.0,1,0,3.6888794541139363,3,3.044522437723423,0.6931471805599453,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
53776,YAK/S/51489,7.5,0,0,3.6888794541139363,2,3.1354942159291497,1.6094379124341003,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
53777,YAK/S/51491,2.5,1,0,3.828641396489095,2,3.5263605246161616,1.3862943611198906,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
53778,YAK/S/51499,10.0,0,0,3.8918202981106265,2,3.5263605246161616,1.3862943611198906,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
53779,YAK/S/51504,5.0,0,0,4.356708826689592,3,3.6109179126442243,1.791759469228055,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
53780,YAK/S/51505,5.0,0,0,3.9889840465642745,2,3.295836866004329,2.4849066497880004,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
53781,YAK/S/51509,10.0,1,0,3.7612001156935624,2,3.295836866004329,2.302585092994046,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
53782,YAK/S/51510,7.5,1,0,4.31748811353631,2,3.044522437723423,1.0986122886681096,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
53783,YAK/S/51514,0.0,2,0,4.382026634673881,2,3.258096538021482,0.6931471805599453,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
53784,YAK/S/51519,12.5,1,1,4.330733340286331,3,3.295836866004329,2.0794415416798357,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
53785,YAK/S/51523,7.5,3,1,4.007333185232471,2,3.091042453358316,2.3978952727983707,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
53786,YAK/S/51530,7.5,0,0,3.9889840465642745,2,3.4657359027997265,2.8903717578961645,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
53787,YAK/S/51535,7.5,0,0,4.110873864173311,3,3.1780538303479458,0.6931471805599453,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
53788,YAK/S/51537,10.0,4,0,3.9318256327243257,2,3.4965075614664802,3.258096538021482,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
53789,YAK/S/51542,2.5,0,0,3.6375861597263857,7,2.9444389791664403,2.302585092994046,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
53790,YAK/S/51544,10.0,0,0,3.828641396489095,2,3.1354942159291497,1.791759469228055,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
53791,YAK/S/51550,10.0,1,0,3.970291913552122,2,3.2188758248682006,1.3862943611198906,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
53792,YAK/S/51551,12.5,3,0,3.784189633918261,2,3.295836866004329,2.302585092994046,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
53793,YAK/S/51557,7.5,1,1,3.9889840465642745,2,3.6375861597263857,1.3862943611198906,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
53794,YAK/S/51560,10.0,2,0,4.0943445622221,2,3.332204510175204,2.0794415416798357,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
53795,YAK/S/51562,7.5,1,1,4.127134385045092,3,3.7612001156935624,1.3862943611198906,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
53796,YAK/S/51564,7.5,1,0,3.9512437185814275,2,3.7376696182833684,1.6094379124341003,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
53797,YAK/S/51567,10.0,5,1,4.356708826689592,2,3.1780538303479458,1.0986122886681096,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
53798,YAK/S/51570,10.0,1,0,4.007333185232471,2,3.1780538303479458,1.3862943611198906,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
53799,YAK/S/51579,12.5,1,1,3.6109179126442243,2,3.258096538021482,1.3862943611198906,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
53800,YAK/S/51583,7.5,1,0,3.970291913552122,2,3.1354942159291497,1.0986122886681096,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
53801,YAK/S/51584,2.5,2,0,4.007333185232471,2,3.332204510175204,2.3978952727983707,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
53802,YAK/S/51586,12.5,1,1,4.007333185232471,2,3.2188758248682006,1.0986122886681096,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
53803,YAK/S/51588,10.0,3,1,4.290459441148391,2,3.5553480614894135,2.0794415416798357,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
53804,YAK/S/51592,12.5,1,1,4.110873864173311,2,3.332204510175204,1.791759469228055,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
53805,YAK/S/51593,7.5,3,0,3.713572066704308,3,3.4011973816621555,2.302585092994046,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
53806,YAK/S/51596,12.5,0,1,4.31748811353631,2,3.4657359027997265,1.0986122886681096,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
53807,YAK/S/51605,2.5,1,0,4.356708826689592,2,3.044522437723423,1.791759469228055,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
53808,YAK/S/51608,7.5,1,0,4.248495242049359,2,3.1780538303479458,1.791759469228055,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
53809,YAK/S/51611,7.5,2,1,4.02535169073515,3,3.1780538303479458,1.791759469228055,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
53810,YAK/S/51617,12.5,0,1,3.713572066704308,2,3.4339872044851463,2.3978952727983707,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
53811,YAK/S/51624,5.0,2,0,3.9889840465642745,2,3.4339872044851463,2.639057329615259,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
53812,YAK/S/51626,2.5,0,0,3.6888794541139363,2,3.1780538303479458,1.9459101490553132,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
53813,YAK/S/51634,0.0,1,0,3.713572066704308,4,3.091042453358316,0.6931471805599453,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
53814,YAK/S/51643,12.5,1,1,3.6635616461296463,2,3.2188758248682006,2.1972245773362196,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
53815,YAK/S/51646,10.0,1,0,3.8712010109078907,2,3.044522437723423,1.3862943611198906,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
53816,YAK/S/51647,10.0,5,0,4.304065093204169,4,3.2188758248682006,1.9459101490553132,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
53817,YAK/S/51651,10.0,0,0,4.143134726391533,2,3.4011973816621555,1.0986122886681096,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
53818,YAK/S/51655,10.0,4,0,3.784189633918261,2,3.332204510175204,2.1972245773362196,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
53819,YAK/S/51659,7.5,0,0,3.7376696182833684,4,3.1780538303479458,2.1972245773362196,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
53820,YAK/S/51660,5.0,1,0,3.713572066704308,2,3.258096538021482,2.0794415416798357,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
53821,YAK/S/51661,10.0,0,0,3.6888794541139363,2,3.044522437723423,1.791759469228055,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
53822,YAK/S/51664,7.5,0,0,3.970291913552122,2,3.258096538021482,1.3862943611198906,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
53823,YAK/S/51666,12.5,1,0,4.304065093204169,2,3.295836866004329,1.0986122886681096,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
53824,YAK/S/51669,12.5,2,0,3.784189633918261,2,3.6635616461296463,2.1972245773362196,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
53825,YAK/S/51670,2.5,1,0,3.7612001156935624,2,3.1780538303479458,1.3862943611198906,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
53826,YAK/S/51673,7.5,1,0,3.9512437185814275,2,3.7612001156935624,1.0986122886681096,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
